date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:35:03	93314/93314	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2011:35:01%20GMT	https://www.banouto.bj/article/politique/20221001-burkina-faso-de-nouveaux-tirs-et-deploiement-de-militaires-a-ouagadougou-apres-le-coup-d-etat	www.banouto.bj/article/politique/20221001-burkina-faso-de-nouveaux-tirs-et-deploiement-de-militaires-a-ouagadougou-apres-le-coup-d-etat.html	(from https://www.banouto.bj/article/politique/20221001-burkina-faso-capitaine-ibrahim-traore-ce-n-est-pas-une-guerre-de-pouvoir)
12:35:04	546/546	---MC-	302	error ('Found')	text/html	date:Sun,%2027%20Oct%202024%2011:35:04%20GMT	https://www.banouto.bj/uploads/images/arm%c3%a9e-burkinab%c3%a8-20terroristes.jpg	www.banouto.bj/uploads/images/arm%c3%a9e-burkinab%c3%a8-20terroristes.jpg	(from https://www.banouto.bj/article/securite-humaine/20220927-burkina-faso-une-dizaine-de-soldats-tues-dans-l-attaque-d-un-convoi-de-ravitaillement)
12:35:06	93236/93236	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2011:35:03%20GMT	https://www.banouto.bj/societe/article/20220927-burkina-faso-une-dizaine-de-soldats-tues-dans-l-attaque-d-un-convoi-de-ravitaillement	www.banouto.bj/societe/article/20220927-burkina-faso-une-dizaine-de-soldats-tues-dans-l-attaque-d-un-convoi-de-ravitaillement.html	(from https://www.banouto.bj/article/securite-humaine/20220927-burkina-faso-une-dizaine-de-soldats-tues-dans-l-attaque-d-un-convoi-de-ravitaillement)
12:35:07	6609/6609	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2027%20Oct%202024%2011:35:05%20GMT	https://www.banouto.bj/archives/arm%C3%A9e-burkinab%C3%A8-20terroristes.jpg	www.banouto.bj/archives/arm%c3%a9e-burkinab%c3%a8-20terroristes.jpg	(from https://www.banouto.bj/article/securite-humaine/20220927-burkina-faso-une-dizaine-de-soldats-tues-dans-l-attaque-d-un-convoi-de-ravitaillement)
12:35:07	6609/6609	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2027%20Oct%202024%2011:35:04%20GMT	https://www.banouto.bj/archives/burkina-manifestation.jpg	www.banouto.bj/archives/burkina-manifestation.html	(from https://www.banouto.bj/societe/article/20220929-burkina-faso-la-demission-du-president-damiba-reclamee-dans-des-manifestations-a-bobo-dioulasso)
12:35:10	93156/93156	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2011:35:08%20GMT	https://www.banouto.bj/article/securite-humaine/20220926-benin-liberation-du-macon-enleve-dans-l-attaque-contre-une-base-militaire-en-construction-a-karimama	www.banouto.bj/article/securite-humaine/20220926-benin-liberation-du-macon-enleve-dans-l-attaque-contre-une-base-militaire-en-construction-a-karimama.html	(from https://www.banouto.bj/article/securite-humaine/20220927-burkina-faso-une-dizaine-de-soldats-tues-dans-l-attaque-d-un-convoi-de-ravitaillement)
12:35:16	94738/94738	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2011:35:12%20GMT	https://www.banouto.bj/economie/article/20241004-loterie-nationale-du-benin-devenez-actionnaire-offre-ouverte-aux-citoyens-et-entreprises	www.banouto.bj/economie/article/20241004-loterie-nationale-du-benin-devenez-actionnaire-offre-ouverte-aux-citoyens-et-entreprises.html	(from https://www.banouto.bj/economie/article/20241006-benin-vers-la-relecture-de-la-loi-organique-relative-aux-lois-des-finances)
12:35:18	35108/35108	---M--	200	added ('OK')	text/html	date:Mon,%2019%20Aug%202024%2017:48:09%20GMT	https://www.banouto.bj/images/imagekit/mobile/w780/frere-hounvi-fond-blanc	www.banouto.bj/images/imagekit/mobile/w780/frere-hounvi-fond-blanc.html	(from https://www.banouto.bj/societe/article/20241007-proces-de-laffaire-steve-amoussou-les-premiers-elements-avant-louverture-de-laudience-a-la-criet)
12:35:19	6609/6609	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2027%20Oct%202024%2011:35:17%20GMT	https://www.banouto.bj/archives/20200908-conflits-domaniaux-a-karimama-multiples-facettes-bombe-a-retardement	www.banouto.bj/archives/20200908-conflits-domaniaux-a-karimama-multiples-facettes-bombe-a-retardement.html	(from https://www.banouto.bj/investigation-reportages/article/20230609-incursions-terroristes-au-benin-pertes-et-perturbations-dans-les-champs-frontaliers-de-l-extreme-nord)
12:35:21	6609/6609	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2027%20Oct%202024%2011:35:19%20GMT	https://www.banouto.bj/archives/voie-inter-etats-tanguieta-materi-burkina.jpg	www.banouto.bj/archives/voie-inter-etats-tanguieta-materi-burkina.html	(from https://www.banouto.bj/investigation-reportages/article/20230605-lutte-contre-le-terrorisme-au-benin-dans-le-piege-de-la-stigmatisation-et-des-denonciations-abusives)
12:35:22	6609/6609	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2027%20Oct%202024%2011:35:20%20GMT	https://www.banouto.bj/archives/essence-contrebande.jpg	www.banouto.bj/archives/essence-contrebande.html	(from https://www.banouto.bj/investigation-reportages/article/20230603-crise-de-l-essence-au-nigeria-des-clients-inhabituels-dans-les-stations-a-cotonou)
12:35:24	79598/79598	---M--	200	added ('OK')	text/html	date:Sun,%2006%20Oct%202024%2010:36:44%20GMT	https://www.banouto.bj/images/imagekit/mobile/w780/lolf-participants	www.banouto.bj/images/imagekit/mobile/w780/lolf-participants.html	(from https://www.banouto.bj/economie/article/20241006-benin-vers-la-relecture-de-la-loi-organique-relative-aux-lois-des-finances)
12:35:25	6603/6603	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Oct%202024%2011:35:24%20GMT	https://www.banouto.bj/uploads/wilfried-houngbedji-bon-1.jpg	www.banouto.bj/uploads/wilfried-houngbedji-bon-1.jpg	(from https://www.banouto.bj/article/securite-humaine/20230602-benin-le-gouvernement-reagit-a-la-flambee-du-prix-de-l-essence-kpayo)
12:35:25	94938/94938	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2011:35:22%20GMT	https://www.banouto.bj/societe/article/20230602-benin-le-gouvernement-reagit-a-la-flambee-du-prix-de-l-essence-kpayo	www.banouto.bj/societe/article/20230602-benin-le-gouvernement-reagit-a-la-flambee-du-prix-de-l-essence-kpayo.html	(from https://www.banouto.bj/article/securite-humaine/20230602-benin-le-gouvernement-reagit-a-la-flambee-du-prix-de-l-essence-kpayo)
12:35:27	94181/94181	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2011:35:25%20GMT	https://www.banouto.bj/article/securite-humaine/20230531-nigeria-le-nouveau-president-bola-tinubu-annonce-la-fin-des-subventions-sur-le-carburant	www.banouto.bj/article/securite-humaine/20230531-nigeria-le-nouveau-president-bola-tinubu-annonce-la-fin-des-subventions-sur-le-carburant.html	(from https://www.banouto.bj/article/securite-humaine/20230602-benin-le-gouvernement-reagit-a-la-flambee-du-prix-de-l-essence-kpayo)
12:35:34	96359/96359	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2011:35:33%20GMT	https://www.banouto.bj/politique/article/20230603-violences-apres-la-condamnation-de-sonko-sadio-mane-prone-la-paix	www.banouto.bj/politique/article/20230603-violences-apres-la-condamnation-de-sonko-sadio-mane-prone-la-paix.html	(from https://www.banouto.bj/article/politique/20230603-violences-apres-la-condamnation-de-sonko-sadio-mane-prone-la-paix)
12:35:35	98447/98447	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2011:35:27%20GMT	https://www.banouto.bj/article/securite-humaine/20230602-benin-la-cour-constitutionnelle-tranche-un-recours-contre-le-ministre-de-l-eau	www.banouto.bj/article/securite-humaine/20230602-benin-la-cour-constitutionnelle-tranche-un-recours-contre-le-ministre-de-l-eau.html	(from https://www.banouto.bj/article/securite-humaine/20230602-benin-le-gouvernement-reagit-a-la-flambee-du-prix-de-l-essence-kpayo)
12:35:36	474/474	---MC-	302	error ('Found')	text/html	date:Sun,%2027%20Oct%202024%2011:35:35%20GMT	https://www.banouto.bj/uploads/images/sadio-mane-senegal-23.jpg	www.banouto.bj/uploads/images/sadio-mane-senegal-23.3df.delayed	(from https://www.banouto.bj/article/politique/20230603-violences-apres-la-condamnation-de-sonko-sadio-mane-prone-la-paix)
12:35:38	6609/6609	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2027%20Oct%202024%2011:35:37%20GMT	https://www.banouto.bj/archives/sadio-mane-senegal-23.jpg	www.banouto.bj/archives/sadio-mane-senegal-23.jpg	(from https://www.banouto.bj/article/politique/20230603-violences-apres-la-condamnation-de-sonko-sadio-mane-prone-la-paix)
12:35:40	6603/6603	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Oct%202024%2011:35:39%20GMT	https://www.banouto.bj/uploads/interieur-centre-eya.jpg	www.banouto.bj/uploads/interieur-centre-eya.jpg	(from https://www.banouto.bj/article/securite-humaine/20230603-lionel-talon-05-choses-a-savoir-sur-eya-son-centre-communautaire-a-cotonou)
12:35:41	55020/55020	---M--	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202024%2019:19:49%20GMT	https://www.banouto.bj/images/imagekit/mobile/w780/cyriaque-assogba	www.banouto.bj/images/imagekit/mobile/w780/cyriaque-assogba.html	(from https://www.banouto.bj/societe/article/20241018-mouvement-d-humeur-a-la-cggc-au-benin-la-societe-chinoise-repond-aux-accusations-des-ouvriers)
12:35:41	102001/102001	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2011:35:39%20GMT	https://www.banouto.bj/societe/article/20230603-lionel-talon-05-choses-a-savoir-sur-eya-son-centre-communautaire-a-cotonou	www.banouto.bj/societe/article/20230603-lionel-talon-05-choses-a-savoir-sur-eya-son-centre-communautaire-a-cotonou.html	(from https://www.banouto.bj/article/securite-humaine/20230603-lionel-talon-05-choses-a-savoir-sur-eya-son-centre-communautaire-a-cotonou)
12:35:43	6603/6603	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Oct%202024%2011:35:40%20GMT	https://www.banouto.bj/uploads/eya-yousou-dou.jpg	www.banouto.bj/uploads/eya-yousou-dou.jpg	(from https://www.banouto.bj/article/securite-humaine/20230603-lionel-talon-05-choses-a-savoir-sur-eya-son-centre-communautaire-a-cotonou)
12:35:44	6603/6603	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Oct%202024%2011:35:43%20GMT	https://www.banouto.bj/uploads/dadju-centre-eya.jpg	www.banouto.bj/uploads/dadju-centre-eya.jpg	(from https://www.banouto.bj/article/securite-humaine/20230603-lionel-talon-05-choses-a-savoir-sur-eya-son-centre-communautaire-a-cotonou)
12:35:51	106696/106696	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2011:35:45%20GMT	https://www.banouto.bj/article/sport/20230602-benin-queens-volleyball-un-modele-de-club-performant-mais	www.banouto.bj/article/sport/20230602-benin-queens-volleyball-un-modele-de-club-performant-mais.html	(from https://www.banouto.bj/article/securite-humaine/20230603-lionel-talon-05-choses-a-savoir-sur-eya-son-centre-communautaire-a-cotonou)
12:35:51	6609/6609	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2027%20Oct%202024%2011:35:47%20GMT	https://www.banouto.bj/archives/20211203-attaque-dans-le-nord-du-benin-version-officielle-et-assurance-de-l-armee-communique	www.banouto.bj/archives/20211203-attaque-dans-le-nord-du-benin-version-officielle-et-assurance-de-l-armee-communique.html	(from https://www.banouto.bj/investigation-reportages/article/20230601-benin-sur-le-front-civil-de-la-lutte-contre-le-terrorisme)
12:35:54	6609/6609	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2027%20Oct%202024%2011:35:52%20GMT	https://www.banouto.bj/archives/robert-kassa-maire-materi.jpg	www.banouto.bj/archives/robert-kassa-maire-materi.html	(from https://www.banouto.bj/investigation-reportages/article/20230502-terrorisme-au-benin-commercants-et-transporteurs-entre-stress-et-desarroi-a-materi-et-tanguieta)
12:35:54	6609/6609	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2027%20Oct%202024%2011:35:49%20GMT	https://www.banouto.bj/archives/des-voitures-stationnees-gare-tanguieta.jpg	www.banouto.bj/archives/des-voitures-stationnees-gare-tanguieta.html	(from https://www.banouto.bj/investigation-reportages/article/20230502-terrorisme-au-benin-commercants-et-transporteurs-entre-stress-et-desarroi-a-materi-et-tanguieta)
12:35:54	6609/6609	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2027%20Oct%202024%2011:35:52%20GMT	https://www.banouto.bj/archives/fructueux-gbaguidi-2.jpg	www.banouto.bj/archives/fructueux-gbaguidi-2.html	(from https://www.banouto.bj/investigation-reportages/article/20230502-terrorisme-au-benin-commercants-et-transporteurs-entre-stress-et-desarroi-a-materi-et-tanguieta)
12:35:54	6609/6609	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2027%20Oct%202024%2011:35:47%20GMT	https://www.banouto.bj/archives/minus-bus-charge-d-igname-pour-burkina-tanguieta.jpg	www.banouto.bj/archives/minus-bus-charge-d-igname-pour-burkina-tanguieta.html	(from https://www.banouto.bj/investigation-reportages/article/20230502-terrorisme-au-benin-commercants-et-transporteurs-entre-stress-et-desarroi-a-materi-et-tanguieta)
12:35:56	91884/91884	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2011:35:55%20GMT	https://www.banouto.bj/societe/article/20230501-benin-plusieurs-blesses-dans-un-incendie-a-l-ecole-des-officiers-de-toffo	www.banouto.bj/societe/article/20230501-benin-plusieurs-blesses-dans-un-incendie-a-l-ecole-des-officiers-de-toffo.html	(from https://www.banouto.bj/article/securite-humaine/20230501-benin-plusieurs-blesses-dans-un-incendie-a-l-ecole-des-officiers-de-toffo)
12:35:57	538/538	---MC-	302	error ('Found')	text/html	date:Sun,%2027%20Oct%202024%2011:35:57%20GMT	https://www.banouto.bj/uploads/images/accident-dassa-zoume-baobab-express-2.jpg	www.banouto.bj/uploads/images/accident-dassa-zoume-baobab-express-2.jpg	(from https://www.banouto.bj/article/securite-humaine/20230208-arrestation-du-dg-de-baobab-express-et-ses-collaborateurs-voici-les-charges-qui-pesent-contre-eux-apres-laccident-de-dassa)
12:35:59	6609/6609	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2027%20Oct%202024%2011:35:56%20GMT	https://www.banouto.bj/archives/bus-uac.jpg	www.banouto.bj/archives/bus-uac.html	(from https://www.banouto.bj/article/securite-humaine/20230209-cotonou-feu-a-lavant-dun-bus-transportant-des-etudiants-au-marche-dantokpa)
12:35:59	94713/94713	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2011:35:56%20GMT	https://www.banouto.bj/societe/article/20230208-arrestation-du-dg-de-baobab-express-et-ses-collaborateurs-voici-les-charges-qui-pesent-contre-eux-apres-laccident-de-dassa	www.banouto.bj/societe/article/20230208-arrestation-du-dg-de-baobab-express-et-ses-collaborateurs-voici-les-charges-qui-pesent-contre-eux-apres-laccident-de-dassa.html	(from https://www.banouto.bj/article/securite-humaine/20230208-arrestation-du-dg-de-baobab-express-et-ses-collaborateurs-voici-les-charges-qui-pesent-contre-eux-apres-laccident-de-dassa)
12:35:59	6609/6609	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2027%20Oct%202024%2011:35:58%20GMT	https://www.banouto.bj/archives/accident-dassa-zoume-baobab-express-2.jpg	www.banouto.bj/archives/accident-dassa-zoume-baobab-express-2.jpg	(from https://www.banouto.bj/article/securite-humaine/20230208-arrestation-du-dg-de-baobab-express-et-ses-collaborateurs-voici-les-charges-qui-pesent-contre-eux-apres-laccident-de-dassa)
12:36:02	93619/93619	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2011:36:00%20GMT	https://www.banouto.bj/article/securite-humaine/20230208-drame-de-dassa-zoume-le-dg-de-baobab-express-et-ses-collaborateurs-deposes-a-la-prison-de-savalou	www.banouto.bj/article/securite-humaine/20230208-drame-de-dassa-zoume-le-dg-de-baobab-express-et-ses-collaborateurs-deposes-a-la-prison-de-savalou.html	(from https://www.banouto.bj/article/securite-humaine/20230208-arrestation-du-dg-de-baobab-express-et-ses-collaborateurs-voici-les-charges-qui-pesent-contre-eux-apres-laccident-de-dassa)
12:36:03	95856/95856	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2011:36:02%20GMT	https://www.banouto.bj/societe/article/20240824-arrestation-de-suppose-frere-hounvi-les-osc-togolaises-sindignent-et-denoncent-un-deal-politique	www.banouto.bj/societe/article/20240824-arrestation-de-suppose-frere-hounvi-les-osc-togolaises-sindignent-et-denoncent-un-deal-politique.html	(from https://www.banouto.bj/societe/article/20240825-affaire-suppose-frere-hounvi-premiere-reaction-officielle-du-togo-des-mandats-d-arret-emis)
12:36:18	72067/72067	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Oct%202023%2011:18:04%20GMT	https://www.banouto.bj/images/imagekit/mobile/w780/etudiants-uac.jpg	www.banouto.bj/images/imagekit/mobile/w780/etudiants-uac.jpg	(from https://www.banouto.bj/societe/article/20231007-uac-les-inscriptions-demarrent-le-09-octobre-pour-l-annee-academique-2023-2024)
12:36:19	78177/78177	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Oct%202023%2013:22:18%20GMT	https://www.banouto.bj/images/imagekit/mobile/w780/programmation-inscriptions-uac.PNG	www.banouto.bj/images/imagekit/mobile/w780/programmation-inscriptions-uac.png	(from https://www.banouto.bj/societe/article/20231007-uac-les-inscriptions-demarrent-le-09-octobre-pour-l-annee-academique-2023-2024)
12:36:21	510/510	---MC-	302	error ('Found')	text/html	date:Sun,%2027%20Oct%202024%2011:36:20%20GMT	https://www.banouto.bj/societe/article/programmation-inscriptions-uac.PNG	www.banouto.bj/societe/article/programmation-inscriptions-uac.3ee.delayed	(from https://www.banouto.bj/societe/article/20231007-uac-les-inscriptions-demarrent-le-09-octobre-pour-l-annee-academique-2023-2024)
12:36:23	6609/6609	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2027%20Oct%202024%2011:36:22%20GMT	https://www.banouto.bj/archives/programmation-inscriptions-uac.PNG	www.banouto.bj/archives/programmation-inscriptions-uac.PNG	(from https://www.banouto.bj/societe/article/20231007-uac-les-inscriptions-demarrent-le-09-octobre-pour-l-annee-academique-2023-2024)
12:36:28	6603/6603	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Oct%202024%2011:36:28%20GMT	https://www.banouto.bj/societe/societe/article/20231010-parakou-32-presumes-cybercriminels-interpelles-la-police-saisit-voiture-motos-et-autres	www.banouto.bj/societe/societe/article/20231010-parakou-32-presumes-cybercriminels-interpelles-la-police-saisit-voiture-motos-et-autres.3f2.delayed	(from https://www.banouto.bj/societe/article/20231011-enseignement-primaire-au-benin-la-dictee-matinale-reintroduite-dans-les-ecoles-de-cotonou)
12:36:30	482/482	---MC-	302	error ('Found')	text/html	date:Sun,%2027%20Oct%202024%2011:36:30%20GMT	https://www.banouto.bj/uploads/images/paul-kagame-geste-benin.jpg	www.banouto.bj/uploads/images/paul-kagame-geste-benin.3f4.delayed	(from https://www.banouto.bj/article/politique/20230417-nomination-de-rwandais-dans-l-administration-beninoise-ce-qu-en-pense-paul-kagame)
12:36:31	94234/94234	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2011:36:24%20GMT	https://www.banouto.bj/societe/article/20231007-universites-publiques-du-benin-les-bacheliers-non-allocataires-invites-a-faire-leur-choix-de-faculte-classique	www.banouto.bj/societe/article/20231007-universites-publiques-du-benin-les-bacheliers-non-allocataires-invites-a-faire-leur-choix-de-faculte-classique.html	(from https://www.banouto.bj/societe/article/20231007-uac-les-inscriptions-demarrent-le-09-octobre-pour-l-annee-academique-2023-2024)
12:36:32	54160/54160	---M--	200	added ('OK')	text/html	date:Wed,%2011%20Oct%202023%2014:29:24%20GMT	https://www.banouto.bj/images/imagekit/mobile/w780/ecoliers-benin	www.banouto.bj/images/imagekit/mobile/w780/ecoliers-benin.html	(from https://www.banouto.bj/societe/article/20231011-enseignement-primaire-au-benin-la-dictee-matinale-reintroduite-dans-les-ecoles-de-cotonou)
12:36:33	6609/6609	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2027%20Oct%202024%2011:36:31%20GMT	https://www.banouto.bj/archives/paul-kagame-geste-benin.jpg	www.banouto.bj/archives/paul-kagame-geste-benin.jpg	(from https://www.banouto.bj/article/politique/20230417-nomination-de-rwandais-dans-l-administration-beninoise-ce-qu-en-pense-paul-kagame)
12:36:33	97237/97237	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2011:36:29%20GMT	https://www.banouto.bj/politique/article/20230417-nomination-de-rwandais-dans-l-administration-beninoise-ce-qu-en-pense-paul-kagame	www.banouto.bj/politique/article/20230417-nomination-de-rwandais-dans-l-administration-beninoise-ce-qu-en-pense-paul-kagame.html	(from https://www.banouto.bj/article/politique/20230417-nomination-de-rwandais-dans-l-administration-beninoise-ce-qu-en-pense-paul-kagame)
12:36:36	6603/6603	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Oct%202024%2011:36:36%20GMT	https://www.banouto.bj/uploads/claude-azema.jpeg	www.banouto.bj/uploads/claude-azema.jpeg	(from https://www.banouto.bj/article/sport/20230420-championnat-du-monde-de-petanque-le-president-claude-azema-confiant-en-la-capacite-organisationnelle-du-benin)
12:36:37	6603/6603	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Oct%202024%2011:36:37%20GMT	https://www.banouto.bj/uploads/idrissou-ibrahima.jpeg	www.banouto.bj/uploads/idrissou-ibrahima.jpeg	(from https://www.banouto.bj/article/sport/20230420-championnat-du-monde-de-petanque-le-president-claude-azema-confiant-en-la-capacite-organisationnelle-du-benin)
12:36:38	95189/95189	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2011:36:34%20GMT	https://www.banouto.bj/article/politique/20230415-nomination-dans-l-administration-beninoise-patrice-talon-justifie-le-recours-a-des-rwandais	www.banouto.bj/article/politique/20230415-nomination-dans-l-administration-beninoise-patrice-talon-justifie-le-recours-a-des-rwandais.html	(from https://www.banouto.bj/article/politique/20230417-nomination-de-rwandais-dans-l-administration-beninoise-ce-qu-en-pense-paul-kagame)
12:36:38	6603/6603	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Oct%202024%2011:36:38%20GMT	https://www.banouto.bj/uploads/karel-dohnal.jpeg	www.banouto.bj/uploads/karel-dohnal.jpeg	(from https://www.banouto.bj/article/sport/20230420-championnat-du-monde-de-petanque-le-president-claude-azema-confiant-en-la-capacite-organisationnelle-du-benin)
12:36:42	6609/6609	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2027%20Oct%202024%2011:36:40%20GMT	https://www.banouto.bj/archives/ganiou-soglo-0000.jpg	www.banouto.bj/archives/ganiou-soglo-0000.html	(from https://www.banouto.bj/interviews/article/20230420-ganiou-soglo-nous-menons-le-combat-pour-la-liberte-la-democratie-au-benin)
12:36:43	93835/93835	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2011:36:39%20GMT	https://www.banouto.bj/article/sport/20230416-manchester-city-vs-arsenal-guardiola-lance-les-hostilites-pour-le-choc-decisif	www.banouto.bj/article/sport/20230416-manchester-city-vs-arsenal-guardiola-lance-les-hostilites-pour-le-choc-decisif.html	(from https://www.banouto.bj/article/sport/20230420-championnat-du-monde-de-petanque-le-president-claude-azema-confiant-en-la-capacite-organisationnelle-du-benin)
12:36:44	101549/101549	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2011:36:35%20GMT	https://www.banouto.bj/sport/article/20230420-championnat-du-monde-de-petanque-le-president-claude-azema-confiant-en-la-capacite-organisationnelle-du-benin	www.banouto.bj/sport/article/20230420-championnat-du-monde-de-petanque-le-president-claude-azema-confiant-en-la-capacite-organisationnelle-du-benin.html	(from https://www.banouto.bj/article/sport/20230420-championnat-du-monde-de-petanque-le-president-claude-azema-confiant-en-la-capacite-organisationnelle-du-benin)
12:36:45	6609/6609	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2027%20Oct%202024%2011:36:43%20GMT	https://www.banouto.bj/archives/ganiou-soglo-interview-banouto-1.jpg	www.banouto.bj/archives/ganiou-soglo-interview-banouto-1.html	(from https://www.banouto.bj/interviews/article/20230418-benin-ganiou-soglo-relate-le-film-de-son-agression-armee-en-2021)
12:36:45	6609/6609	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2027%20Oct%202024%2011:36:41%20GMT	https://www.banouto.bj/archives/ganiou-soglo-interview-banouto-2.jpg	www.banouto.bj/archives/ganiou-soglo-interview-banouto-2.html	(from https://www.banouto.bj/interviews/article/20230419-ganiou-soglo-sur-la-gouvernance-de-patrice-talon-il-y-a-des-choses-positives-mais-ca-passe-apres-nos-morts)
12:36:47	430/430	---MC-	302	error ('Found')	text/html	date:Sun,%2027%20Oct%202024%2011:36:47%20GMT	https://www.banouto.bj/uploads/images/soja-benin.jpg	www.banouto.bj/uploads/images/soja-benin.jpg	(from https://www.banouto.bj/article/economie/20230411-commercialisation-du-soja-au-benin-le-gouvernement-change-le-mode-de-paiement-des-producteurs)
12:36:49	6609/6609	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2027%20Oct%202024%2011:36:47%20GMT	https://www.banouto.bj/archives/soja-benin.jpg	www.banouto.bj/archives/soja-benin.jpg	(from https://www.banouto.bj/article/economie/20230411-commercialisation-du-soja-au-benin-le-gouvernement-change-le-mode-de-paiement-des-producteurs)
12:36:52	94628/94628	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2011:36:50%20GMT	https://www.banouto.bj/article/securite-humaine/20230411-crise-du-soja-et-cajou-au-benin-patrice-talon-rencontre-les-producteurs	www.banouto.bj/article/securite-humaine/20230411-crise-du-soja-et-cajou-au-benin-patrice-talon-rencontre-les-producteurs.html	(from https://www.banouto.bj/article/economie/20230411-commercialisation-du-soja-au-benin-le-gouvernement-change-le-mode-de-paiement-des-producteurs)
12:36:54	99655/99655	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2011:36:44%20GMT	https://www.banouto.bj/economie/article/20230411-benin-le-prix-du-soja-revu-a-la-hausse-apres-la-rencontre-des-producteurs-avec-patrice-talon	www.banouto.bj/economie/article/20230411-benin-le-prix-du-soja-revu-a-la-hausse-apres-la-rencontre-des-producteurs-avec-patrice-talon.html	(from https://www.banouto.bj/article/economie/20230411-benin-le-prix-du-soja-revu-a-la-hausse-apres-la-rencontre-des-producteurs-avec-patrice-talon)
12:36:55	101276/101276	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202024%2021:52:16%20GMT	https://www.banouto.bj/images/imagekit/mobile/w780/sgds-savi	www.banouto.bj/images/imagekit/mobile/w780/sgds-savi.html	(from https://www.banouto.bj/environnement/article/20240815-savixwe-2024-savi-se-rend-propre-avec-l-appui-de-la-sgds)
